Customer_ID,Day Mins,Eve Mins,Night Mins,Intl Mins
779-9587,22656.739999999998,27899.32,20400.4,1128.12
779-9588,11727.9,5728.9,5661.31,305.8
779-9597,13743.82,21503.11,19600.7,568.82
779-9599,4080.72,10616.3,9230.33,485.90999999999997
779-9669,13589.0,10263.4,16031.0,458.2
779-9676,8288.9,12271.44,12224.54,1257.12
779-9677,11362.81,7608.71,14495.81,872.8100000000001
779-9678,8227.5,49985.32,11350.8,400.3
779-9679,9447.73,6057.7300000000005,11482.51,382.93
779-9685,10269.199999999999,9517.2,6949.799999999999,252.6
779-9689,5689.2,10537.11,4959.21,451.11
779-9757,10556.4,6046.11,7696.4,404.73
779-9758,6162.3,13005.62,5822.3099999999995,384.02
779-9759,13690.42,8422.22,11904.92,774.0400000000001
779-9767,4099.099999999999,4088.5,2196.0,138.8
779-9775,13690.22,8311.02,15741.9,571.2
779-9776,6696.31,7925.2,10133.01,223.51
779-9777,13814.099999999999,40828.0,33681.4,430.71999999999997
779-9778,47122.2,7688.1,5954.2,483.7
779-9779,6133.22,6476.3,48242.8,444.62
779-9785,2411.61,4137.11,4238.5,141.60999999999999
779-9786,6947.31,8429.0,18546.6,473.84
779-9787,4417.5,23225.9,2259.0,154.5
779-9788,5560.8,6233.22,7765.2,307.71999999999997
779-9797,9608.3,31483.899999999998,48191.42,429.3
779-9798,7719.02,15778.5,50476.8,437.7
779-9799,20247.62,57654.31,23288.53,618.33
779-9856,7114.8,9464.9,12091.6,598.74
779-9857,2244.11,4521.599999999999,1824.0,164.81
779-9859,17891.53,27187.719999999998,99821.51999999999,913.7099999999999
779-9868,14292.22,12337.3,9289.8,537.2
779-9869,9939.699999999999,47769.4,49619.3,404.9
779-9875,6612.7,12779.82,5570.8,377.42
779-9876,11442.71,7749.0199999999995,8076.62,215.3
779-9878,4320.2,4245.900000000001,4219.51,166.1
779-9886,12808.12,11836.6,15863.9,617.12
779-9887,9918.099999999999,7439.2,9820.62,235.22
779-9898,7658.0199999999995,8976.2,11607.730000000001,480.5
779-9957,23050.6,17337.62,18388.02,1417.34
779-9967,7707.599999999999,11502.0,9456.7,430.2
779-9978,47739.32,13574.62,15486.5,649.1
779-9979,9391.0,7292.5,6057.4,462.42
779-9985,70217.53,83814.34,41308.049999999996,1755.9199999999998
779-9987,17494.42,32388.3,19674.1,802.6
779-9989,11493.3,18636.91,11885.92,698.82
779-9999,17711.01,58146.10999999999,19489.0,879.21
785-5569,11207.699999999999,12202.7,12668.519999999999,553.22
785-5687,16433.02,12365.5,8418.22,852.6
785-5688,7347.41,14197.42,30342.31,389.59999999999997
785-5699,49767.0,12404.3,12555.32,561.7
785-5755,12426.699999999999,53402.420000000006,12063.3,772.02
785-5778,51160.6,13926.92,13028.9,552.6
785-5785,23150.11,2143.61,2918.5,160.5
785-5797,15691.599999999999,8253.81,13747.23,716.8
785-5856,11718.71,10095.4,10542.4,988.01
785-5879,8169.3,11950.12,12348.6,526.9
785-5957,51053.520000000004,18664.92,48956.6,604.6
785-5978,12504.42,12107.599999999999,17374.219999999998,448.0
785-5985,29744.93,11672.630000000001,11284.4,484.12
785-5987,4222.51,4458.0,23272.3,168.2
785-5988,91522.5,49932.4,7985.7,497.22
785-5989,7787.13,11993.699999999999,26657.100000000002,411.62
785-6757,2313.6,5318.61,2114.9,123.00999999999999
785-6775,6272.110000000001,4980.5,25207.7,238.7
785-6778,16916.6,11875.6,12273.44,520.3
785-6857,16366.640000000001,53785.92,13457.0,970.5
785-6955,11805.7,71467.7,15875.62,519.2
785-6957,10348.1,10589.699999999999,6009.2,414.62
785-6975,13605.63,21382.899999999998,32018.0,667.3
785-6978,7712.099999999999,12549.32,7642.22,476.5
785-7557,1802.0,2736.71,2308.51,89.4
785-7567,8058.92,17172.12,13540.619999999999,575.02
785-7575,4917.0,4793.799999999999,2143.4,142.4
785-7579,4220.81,23194.7,2226.4,175.1
785-7595,13012.32,12694.699999999999,6367.9,463.4
785-7598,53805.520000000004,8687.1,49709.62,971.0
785-7659,16029.02,11606.32,11060.82,837.8
785-7688,15852.6,9871.8,13133.5,859.62
785-7757,2829.41,3959.1,2104.0,186.6
785-7777,4163.3,2330.51,4268.599999999999,178.51
785-7778,3928.7,23057.21,4222.91,151.7
785-7787,7898.8,12812.82,12116.519999999999,825.62
785-7789,2122.91,2400.5,2565.2,177.5
785-7798,4460.5,4823.2,5087.1,166.9
785-7799,3939.2,2122.5,4311.4,84.11
785-7867,4314.81,2228.0,2471.4,327.7
785-7869,7692.11,47121.200000000004,6213.0199999999995,604.12
785-7878,4969.8,4278.2,3280.2,135.41
785-7885,49974.0,13984.7,17793.9,616.5
785-7955,11848.34,15633.02,14589.4,609.4
785-7957,12423.51,8592.0,12187.4,578.32
785-7966,8263.32,12700.94,10616.72,654.72
785-7969,2860.9,3899.0,2144.51,73.3
785-7985,2483.71,23137.010000000002,2466.4,166.1
785-7997,13242.32,12385.7,15988.84,612.2
785-7998,7124.3,11904.22,12235.92,479.1
785-7999,19693.2,19644.43,31328.7,772.63
785-8578,2176.4,2377.21,2784.4,185.5
785-8579,49572.12,15766.62,9040.42,594.42
785-8598,20490.54,19025.53,14312.5,1065.22
785-8778,54040.0,19100.22,11879.42,361.82
785-8789,4172.2,4325.599999999999,23223.300000000003,220.1
785-8879,52743.799999999996,13246.619999999999,54003.9,614.4
785-8986,6836.3,17449.64,49369.1,541.7
785-8989,7301.2,49404.0,26475.300000000003,433.12
785-8997,11656.74,12336.44,15967.04,434.6
785-9557,5299.7,11252.73,10020.71,227.7
785-9585,3267.8,2078.9,2856.4,98.5
785-9597,10883.81,12042.21,8750.83,785.62
785-9599,11416.130000000001,26742.22,5470.0,336.52
785-9657,34555.299999999996,63722.64,28714.7,1534.42
785-9766,6906.6,7583.7,14001.699999999999,540.0
785-9775,2319.0,3936.2100000000005,2300.1,179.70999999999998
785-9778,2171.81,23317.4,4391.71,142.31
785-9795,5615.2,7259.51,9249.9,526.21
785-9799,18051.22,55756.8,23097.72,688.5
785-9859,11505.5,12180.4,8252.8,493.3
785-9875,15212.92,15807.119999999999,15921.199999999999,573.1
785-9878,13440.099999999999,7695.4,7046.8,389.73
785-9889,12569.6,11766.12,8265.72,625.8199999999999
785-9955,11942.44,13671.54,12074.699999999999,626.8199999999999
785-9957,5235.4,9893.699999999999,11749.0,328.42
785-9969,10241.5,11238.22,9643.71,176.82
785-9975,53610.600000000006,17304.6,13282.619999999999,598.64
785-9978,7468.73,27015.800000000003,7801.71,298.01
785-9985,10448.51,30348.51,6177.2,463.8
785-9989,7918.110000000001,47431.72,6272.0,810.3
785-9997,30543.62,42344.64,21336.81,1305.53
785-9998,7757.4,30956.030000000002,49802.81,361.32
786-5689,7747.2,11863.42,7667.9,300.21999999999997
786-5759,16549.6,12507.54,50491.82,603.42
786-5777,2438.01,4906.01,5180.4,119.7
786-5787,11927.02,7952.9,15846.199999999999,1049.82
786-5797,5726.8099999999995,12666.21,9797.4,239.9
786-5878,2487.1,2424.9,2380.7,87.0
786-5898,10013.699999999999,47873.12,9592.8,344.09999999999997
786-5957,20416.43,20462.63,14171.63,1082.63
786-5978,49714.9,11471.8,10911.4,646.5
786-6575,15837.699999999999,15996.72,8684.9,439.9
786-6588,16761.81,9602.9,14868.220000000001,438.82
786-6779,4014.71,4377.299999999999,2194.2,134.4
786-6786,11936.9,8541.92,53845.94,551.9
786-6977,1826.6,2118.91,2318.2999999999997,173.79999999999998
786-6988,12042.12,9177.52,11851.1,462.71
786-6999,21153.75,17397.61,16238.22,927.6
786-7587,2541.01,4137.41,4137.81,129.4
786-7589,8496.31,9527.11,10184.64,582.23
786-7596,11838.8,50393.49999999999,16520.940000000002,587.1
786-7598,4467.91,2381.0,5184.01,163.41
786-7677,7904.709999999999,7217.4,25611.309999999998,236.6
786-7679,7860.8,8579.0,5786.73,370.4
786-7766,11397.0,54134.4,13146.3,551.4
786-7777,23480.43,21736.8,58089.6,1000.2099999999999
786-7778,2606.2,2094.21,2402.5099999999998,109.0
786-7779,22827.7,2485.6,4832.599999999999,100.31
786-7796,9634.4,15431.109999999999,10074.5,399.5
786-7797,9080.03,8684.02,5833.6,643.22
786-7857,7823.7,12176.199999999999,11505.64,387.44
786-7956,15799.199999999999,11932.8,16221.72,555.3199999999999
786-7976,12290.720000000001,54545.02,15542.22,680.92
786-7978,3980.3100000000004,23945.8,2528.21,128.6
786-7998,5842.0,5363.01,9913.83,350.09999999999997
786-8576,16013.92,56864.04,13243.42,1066.92
786-8698,11644.82,11958.92,11162.199999999999,634.3199999999999
786-8778,23228.8,4238.3,3125.81,171.29999999999998
786-8975,13146.62,13482.4,11792.62,446.1
786-8989,11724.6,12116.119999999999,11793.72,509.32
786-8997,10453.1,10292.800000000001,12168.6,389.0
786-8998,26424.8,11440.699999999999,11037.01,467.2
786-9575,3639.1,2057.3,3857.0,108.41
786-9587,2341.8,4796.7,4168.7,156.7
786-9589,47459.0,8410.1,7725.12,410.6
786-9595,7033.8,9421.6,7423.3,356.51
786-9598,7980.41,6106.9,12388.11,430.11
786-9679,49126.409999999996,6258.0,26560.319999999996,277.82
786-9759,12448.32,12351.099999999999,50587.3,488.9
786-9777,6330.81,25661.01,4980.3,313.3
786-9778,2362.8,2390.9,3752.9100000000003,315.3
786-9779,76024.40000000001,24564.72,31411.6,886.93
786-9797,2900.0,4270.8,5149.5,153.4
786-9798,11755.0,7159.94,13619.3,696.62
786-9799,7022.32,26614.9,6500.599999999999,442.7
786-9977,11615.31,5985.61,9596.4,803.22
786-9978,8426.199999999999,9814.0,6872.61,580.72
786-9979,8289.2,12347.6,5841.7,389.11
786-9987,2212.7,4972.41,2468.8,115.01
786-9989,5261.0,8115.2300000000005,6061.5,378.51
786-9998,11062.91,27971.399999999998,6043.93,382.4
786-9999,7148.0,6429.7,8644.42,389.0
787-5557,4119.7,4739.91,3113.6000000000004,170.7
787-5559,49817.82,8527.83,7283.0,475.4
787-5566,6410.72,12096.8,8595.72,435.62
787-5577,20162.32,24741.36,64980.72,1230.94
787-5689,15021.619999999999,19641.84,12654.7,472.2
787-5698,16356.22,16193.52,7308.2,540.02
787-5756,2357.9,4395.599999999999,2387.2,162.2
787-5776,2322.91,4906.31,23234.3,182.0
787-5789,6459.41,27600.199999999997,26184.21,390.6
787-5795,2039.6000000000001,4204.4,1923.1,142.60999999999999
787-5799,7967.9,14067.32,14027.7,639.92
787-5868,53213.0,8256.199999999999,54021.299999999996,620.24
787-5877,2302.9,2307.5099999999998,2747.2,192.0
787-5878,2005.7,4138.0,2436.8,179.21
787-5879,3726.8,2438.5,2406.01,118.51
787-5897,19064.22,18896.829999999998,16486.91,1525.3
787-5899,64142.32,47841.14,20246.43,1384.73
787-5957,12122.699999999999,49900.22,10716.619999999999,513.82
787-5968,2010.7,2336.7,1970.91,181.6
787-5976,14288.72,12276.6,50119.82,487.2
787-5977,8421.41,6859.82,27363.51,289.71999999999997
787-5979,11230.619999999999,19157.2,24922.12,783.81
787-5987,4233.81,4287.110000000001,4670.91,90.4
787-5989,16242.54,38911.63,41532.62,766.82
787-5998,2730.8,2294.2,2395.5,341.9
787-5999,21901.899999999998,29582.44,46609.619999999995,1007.62
787-6597,7895.9,29477.72,8402.5,509.71999999999997
787-6599,8828.92,12167.42,13193.3,680.3
787-6756,6863.82,14584.599999999999,9918.4,590.4
787-6776,2350.8,2960.2,2476.0,196.9
787-6777,8698.92,8849.4,12538.1,392.8
787-6787,3638.2,23049.7,4116.9,124.1
787-6796,5534.9,7264.92,9405.699999999999,517.62
787-6859,116699.05,15958.550000000001,12495.4,688.1999999999999
787-6865,10632.6,13898.91,11909.0,348.7
787-6877,4934.41,2482.2,2310.91,230.5
787-6879,50701.81,9384.02,5790.63,544.92
787-6895,12517.3,8384.2,8311.8,614.6999999999999
787-6975,2439.1,23004.100000000002,4140.7,129.8
787-6987,14840.4,28734.5,9919.23,483.5
787-6989,14332.52,50952.1,7991.52,554.72
787-6995,10020.5,31077.220000000005,11480.92,313.1
787-6998,24778.56,45427.62,61253.299999999996,920.4
787-7575,4313.3,2363.11,2421.2,179.89999999999998
787-7589,3844.5,2476.8,2443.2,85.61
787-7597,3667.4,4056.1,3908.31,107.39999999999999
787-7657,2371.0099999999998,4360.099999999999,4449.099999999999,392.09999999999997
787-7689,14795.52,53881.32,53572.12,611.9
787-7697,2419.1,23275.510000000002,4348.9,174.79999999999998
787-7699,5745.3,30772.71,7959.7,391.82
787-7757,12449.62,14299.22,19340.5,565.6
787-7758,3769.7999999999997,2250.5,2474.21,146.0
787-7775,57750.56,24255.93,25174.11,1289.61
787-7776,2186.21,2289.1,2224.01,119.8
787-7777,2157.9,2271.01,23002.2,164.4
787-7779,47336.200000000004,9499.609999999999,67868.42,325.21999999999997
787-7797,2150.0,4234.4,2298.81,164.79999999999998
787-7856,3695.7,5126.9,4366.599999999999,107.31
787-7887,2073.9,2153.3,23117.600000000002,364.7
787-7955,8900.02,50082.5,12514.9,528.8
787-7977,2112.5,2390.8,4146.8,188.9
787-8587,2401.31,5190.7,5806.400000000001,154.3
787-8589,6020.610000000001,8750.82,14278.699999999999,426.0
787-8597,3610.0,4408.4,2298.11,126.2
787-8695,53318.92,53564.020000000004,12741.9,1555.8999999999999
787-8769,51921.82,13256.0,15669.12,500.9
787-8878,29743.22,12496.199999999999,12058.3,432.8
787-8887,53824.4,12057.42,49887.7,462.34000000000003
787-8898,12416.82,15098.92,10054.619999999999,503.62
787-8955,12867.6,23055.4,23127.3,152.10999999999999
787-9555,12455.24,15832.74,13900.8,483.09999999999997
787-9565,27090.9,8601.52,6704.3,274.0
787-9575,11584.4,47695.41,11254.0,453.29999999999995
787-9579,4132.4,2178.4,2718.5,107.81
787-9589,22349.75,28999.14,24841.12,1537.31
787-9657,9789.01,12062.199999999999,11860.92,691.8
787-9697,2166.01,4383.0,3884.7999999999997,369.8
787-9699,47651.11,8274.199999999999,13663.42,716.5
787-9755,98811.44,20462.94,26019.82,933.96
787-9756,22723.11,2396.7,4618.41,61.71
787-9767,25279.71,25695.800000000003,5357.71,241.91
787-9769,91466.79999999999,8295.23,13652.699999999999,505.54
787-9775,4500.5,3427.8,23290.3,207.70999999999998
787-9777,4135.8,2413.4,4889.21,120.8
787-9779,22908.5,3013.81,4420.599999999999,168.2
787-9786,11604.0,12638.8,12209.4,523.7
787-9787,3359.2,23449.4,2383.5,88.4
787-9789,11131.5,32311.9,47549.4,309.52
787-9796,1916.8999999999999,2521.7,2549.81,329.2
787-9797,5574.6,12456.199999999999,9418.71,355.9
787-9799,29112.4,10469.01,50051.12,325.02
787-9855,11513.5,12003.6,12049.5,466.2
787-9859,2228.11,23406.600000000002,4337.5,132.6
787-9867,3043.01,4271.0,2311.1,146.2
787-9869,56231.21000000001,20158.3,23747.22,749.04
787-9876,2038.11,4120.7,2103.21,103.89999999999999
787-9885,15926.0,12201.12,54558.4,396.2
787-9899,4770.5,23275.699999999997,2557.8,152.5
787-9959,12304.0,70249.7,13444.630000000001,594.8
787-9977,7365.5,5883.4,50597.23,379.59999999999997
787-9979,10369.22,10221.220000000001,11031.1,382.42
787-9996,9748.71,6194.8,6309.91,306.0
787-9998,15920.8,16065.5,8380.12,563.32
788-5558,11741.64,11644.92,50420.700000000004,679.02
788-5586,8822.92,55104.200000000004,11041.3,940.12
788-5596,12087.4,14906.9,13931.619999999999,325.9
788-5598,12343.32,15834.9,8501.54,725.52
788-5667,8322.7,34390.600000000006,8883.4,1053.2
788-5688,50050.700000000004,12236.52,8628.82,988.4
788-5758,12502.02,12050.4,7978.5,1038.1
788-5785,4545.400000000001,4352.0,2500.8,126.00999999999999
788-5858,12314.24,52729.12,50415.04,505.7
788-5877,12878.7,55445.8,11897.199999999999,816.3
788-5959,12646.72,11960.12,14056.92,367.1
788-5985,11311.5,11790.42,9776.92,390.71
788-6557,48834.420000000006,8457.0,51290.62,387.0
788-6577,2693.1,4738.01,4085.6,129.6
788-6579,10459.8,13139.31,11223.4,757.4
788-6658,11980.82,17425.899999999998,12078.3,369.12
788-6677,3060.91,23145.5,2707.7,97.1
788-6679,6398.43,26597.32,6003.8,226.8
788-6755,48913.520000000004,13134.6,12297.6,547.32
788-6795,10036.84,15975.619999999999,9199.619999999999,303.1
788-6856,11224.02,16436.1,9670.1,493.12
788-6879,8586.52,54677.82,13746.8,447.52
788-6977,14818.94,32294.100000000002,19467.53,746.3
788-6979,11763.54,12299.92,12551.099999999999,968.9
788-6997,10576.42,31710.1,13557.119999999999,521.8199999999999
788-6999,14458.5,9943.13,73340.71,260.9
788-7558,2585.51,4306.11,4713.0,177.4
788-7567,4683.5,2245.0,3181.2,92.1
788-7569,10062.0,5367.1,6954.8,308.9
788-7577,12081.5,13494.2,11154.2,830.6999999999999
788-7598,11994.82,15472.04,53597.62,226.22
788-7659,15025.6,7659.0199999999995,16069.82,599.72
788-7755,7748.22,30880.600000000002,8562.1,658.52
788-7757,5012.6,4379.01,4224.2,218.6
788-7759,25583.92,23420.850000000002,103797.12,1333.6
788-7767,4247.2,4451.8,2096.0,186.79999999999998
788-7777,23036.2,5956.71,5930.41,119.3
788-7786,2226.9,2601.5099999999998,4068.8,151.0
788-7787,3819.0,23269.41,2476.4,344.8
788-7789,7114.2,26667.73,6368.0,482.5
788-7795,16318.02,8015.32,11500.62,393.32
788-7799,6000.7,10058.52,9799.52,405.59999999999997
788-7876,3878.61,2339.5099999999998,2379.9,203.7
788-7896,9884.83,13675.43,12325.33,579.5
788-7969,11581.22,7909.2,9434.2,463.59999999999997
788-7977,11098.02,11335.199999999999,50410.8,870.8199999999999
788-7978,3983.7,4112.9,4304.8,140.31
788-7979,5897.12,8826.5,12449.24,534.0
788-7986,5800.8,6647.4,6270.099999999999,367.0
788-7998,7729.9,9265.0,8272.02,312.93
788-8585,11073.029999999999,16021.6,10193.6,959.71
788-8587,13084.92,15166.62,13099.6,510.09999999999997
788-8678,16231.6,12477.02,12193.92,335.62
788-8755,17916.0,50328.020000000004,14087.9,551.12
788-8757,8089.5,12764.52,12783.62,713.7
788-8797,11284.93,14653.6,23771.8,567.52
788-8897,12803.61,2289.3,2531.8,158.8
788-8899,20040.91,5570.1,7878.719999999999,398.4
788-8998,13516.9,11720.92,51242.62,503.02
788-9558,6349.31,7910.610000000001,8580.3,469.0
788-9568,49807.3,8165.9,8479.42,528.8
788-9577,2385.5,2361.6,2534.7,331.31
788-9579,11240.42,10965.220000000001,10098.42,525.03
788-9585,58443.94,42860.54,63068.66,1763.72
788-9657,6860.84,12049.44,8340.32,591.8199999999999
788-9679,11731.22,11898.699999999999,16065.22,565.5
788-9777,6045.299999999999,4233.5,6235.01,113.39999999999999
788-9779,101078.8,56927.9,18562.2,914.2
788-9867,7777.62,12414.3,12506.099999999999,497.4
788-9879,38983.920000000006,49831.2,29155.92,1183.34
788-9888,14056.02,12404.9,50836.5,494.32
788-9896,7622.719999999999,7836.599999999999,5814.43,429.42
788-9899,13323.32,14645.199999999999,8033.9,549.92
788-9959,11680.42,15537.9,50439.3,644.4
788-9969,28981.420000000002,91815.8,49887.020000000004,649.12
788-9989,12042.32,9937.9,50547.2,590.12
788-9998,14982.8,15454.699999999999,11701.699999999999,595.5
788-9999,7797.92,18730.14,14382.1,515.7
789-5577,7961.42,12287.6,7653.62,363.4
789-5579,4430.299999999999,2518.8,2489.8,132.0
789-5598,16635.8,50054.92,72589.9,423.0
789-5599,12351.82,48129.1,6719.9,359.2
789-5675,14374.5,50048.560000000005,28982.44,1099.62
789-5677,2320.7,5102.7,4453.8099999999995,181.1
789-5679,5792.3,12624.3,7577.43,375.42
789-5699,12932.9,8066.2,13886.699999999999,384.41999999999996
789-5756,5665.0,8085.0,6073.3,360.82
789-5775,67738.42,34705.799999999996,23132.8,1632.82
789-5776,47314.11000000001,9178.43,26847.02,475.52
789-5779,2375.3,4732.9,2865.2,138.0
789-5789,9693.3,7433.02,10184.699999999999,476.5
789-5795,46414.12,10327.9,5574.1,424.51
789-5797,61990.82000000001,62226.520000000004,69401.42,1591.12
789-5857,50038.72,11079.24,11979.24,1067.54
789-5878,5075.599999999999,11423.4,8394.62,416.33
789-5889,10921.119999999999,53639.2,8155.8,685.8
789-5897,4344.0,5563.8,7372.63,466.8
789-5968,9176.199999999999,5622.3,9118.31,392.7
789-5977,34026.7,12073.1,12206.5,594.22
789-5987,7715.92,51515.5,8931.9,875.72
789-5988,19680.94,17256.82,22599.1,876.24
789-5997,11407.6,8743.6,6087.7,796.1
789-5998,8479.42,5860.0,46566.2,626.8
789-5999,5921.22,7784.82,7526.4,316.3
789-6569,11293.3,12654.4,7490.299999999999,436.59999999999997
789-6659,11518.94,49886.12,8600.1,577.9
789-6775,13337.2,10820.22,20610.699999999997,769.53
789-6798,8182.84,15384.22,16648.5,508.52
789-6877,50037.520000000004,6678.02,17844.12,442.12
789-6885,13142.32,50504.399999999994,12011.72,390.12
789-6887,3999.6000000000004,2814.1,2337.2,145.89999999999998
789-6889,7454.4,6731.4,10679.099999999999,453.8
789-6955,11548.7,12622.6,17782.34,404.8
789-6975,11203.3,5580.92,10232.1,417.52
789-7576,11198.1,14881.1,10705.130000000001,716.82
789-7586,8047.9,14225.52,10183.42,1036.2
789-7596,9380.32,6277.7,7002.610000000001,339.02
789-7597,6737.7,7954.9,7707.610000000001,390.4
789-7599,58071.21,58219.7,33255.7,1109.6200000000001
789-7657,4374.31,4108.91,4210.4,325.5
789-7658,54540.22,54277.920000000006,12370.9,729.22
789-7759,7177.72,12403.119999999999,91215.52,473.5
789-7775,15011.9,15260.51,13502.52,719.91
789-7787,2361.0,2428.9,4252.2,117.3
789-7789,15915.9,12040.4,12353.1,306.21999999999997
789-7875,1756.4099999999999,2219.4,2463.1,169.41
789-7877,30402.02,244118.62,31662.219999999998,1652.34
789-7887,9522.2,5656.3,30488.600000000002,690.5
789-7895,4885.91,5702.4,5811.0,759.23
789-7959,10121.4,33964.12,12507.22,500.1
789-7975,2423.9,4186.2,4360.1,141.2
789-7977,4136.8,4138.799999999999,2310.2,175.2
789-7985,50457.2,8755.22,16616.02,470.6
789-7989,63987.520000000004,18782.92,21410.02,1111.62
789-7997,11814.4,13110.02,8139.1,386.09999999999997
789-8597,8800.12,12228.9,6494.4,767.02
789-8659,15570.599999999999,8221.22,16476.0,952.82
789-8686,12192.6,12009.52,8224.6,607.62
789-8757,11636.8,11621.619999999999,17379.52,733.02
789-8767,2256.9,2186.5099999999998,4044.81,132.7
789-8896,11103.72,9008.82,7903.3,449.6
789-8898,10676.8,18823.3,54373.8,888.0
789-8955,16862.100000000002,26802.100000000002,30782.2,347.93
789-8967,6618.32,47888.899999999994,6182.32,333.1
789-8977,3793.0,1855.8999999999999,3861.5,309.2
789-8997,5280.5,5460.62,9961.2,411.2
789-9559,12221.7,49054.24,53676.62,492.6
